date,district,candidate,lower,mean,upper
2020-07-08,Michigan-11,rep,0.375080485918242,0.4085255245241662,0.45492838629499394
2020-07-08,Michigan-12,dem,0.667893094028172,0.7066033309202047,0.7390081401675941
2020-07-08,Michigan-12,other,0.03035073761976088,0.034442799578529526,0.04016599098838237
2020-07-08,Michigan-12,rep,0.2252146827489944,0.2582488692737228,0.29775714434952194
2020-07-08,Michigan-13,dem,0.4397805095264876,0.476789012269768,0.8146474800477642
2020-07-08,Michigan-13,other,0.14609420407825816,0.15030099947711215,0.1559691264430182
2020-07-08,Michigan-13,rep,0.03703722695136257,0.37172180159239726,0.4084970123189826
2020-07-08,Michigan-14,dem,0.7732109558481636,0.8213245420258521,0.853907168684132
2020-07-08,Michigan-14,other,0.01934982579340827,0.0232620462364857,0.029053210999364934
2020-07-08,Michigan-14,rep,0.12091083648317041,0.15442500250413965,0.20298082601205153
2020-07-08,Michigan-2,dem,0.3806540966404218,0.41599738938082637,0.451677660231121
2020-07-08,Michigan-2,other,0.01844509385935404,0.022676389067078112,0.02847015103286418
2020-07-08,Michigan-2,rep,0.5250323412160872,0.5606807730905203,0.5975692860282106
2020-07-08,Michigan-3,dem,0.38553688864771235,0.4203596898672683,0.45444972180473336
2020-07-08,Michigan-3,other,0.08475156829636477,0.08869941315672161,0.09460195052943382
2020-07-08,Michigan-3,rep,0.4554400124600247,0.4897278616420636,0.5247172049737083
2020-07-08,Michigan-4,dem,0.3159917293831254,0.3534842278724575,0.38863033185104445
2020-07-08,Michigan-4,other,0.01878554068548523,0.022905942137561225,0.028602400169460102
2020-07-08,Michigan-4,rep,0.5866496009883174,0.6233450012853419,0.660443648064879
2020-07-08,Michigan-5,dem,0.5881645918122057,0.624785782908041,0.661729183730258
2020-07-08,Michigan-5,other,0.04459681001162885,0.04862034341092614,0.054535822617046315
2020-07-08,Michigan-5,rep,0.28835482281961544,0.3249180975839413,0.3631572670092347
2020-07-08,Michigan-6,dem,0.39880307065860376,0.440550084836294,0.4733619399860143
2020-07-08,Michigan-6,other,0.03968653573290677,0.04382957643874569,0.04961308383243454
2020-07-08,Michigan-6,rep,0.4810695599646961,0.5145271434475401,0.557091664750702
2020-07-08,Michigan-7,dem,0.3984834752751216,0.43106315882988766,0.46684195513643645
2020-07-08,Michigan-7,other,0.018714191331887238,0.022892574419958955,0.028370048519089953
2020-07-08,Michigan-7,rep,0.5094008498538796,0.5451997229897841,0.5786421381425653
2020-07-08,Michigan-8,dem,0.5045723865020131,0.5449109570813054,0.5778135570622205
2020-07-08,Michigan-8,other,0.026690179517386246,0.030806414090230216,0.03647152532927593
2020-07-08,Michigan-8,rep,0.390994835112139,0.4230378116052165,0.4650962354105533
2020-07-08,Michigan-9,dem,0.5894481229438203,0.6306032013694007,0.6674538729267914
2020-07-08,Michigan-9,other,0.03497571480351484,0.039033616410887095,0.0447740089403853
2020-07-08,Michigan-9,rep,0.2911125701515309,0.33016522481731103,0.37160383465599056
2020-07-08,Minnesota-1,dem,0.43711800308059756,0.47601385231035925,0.5064845259639156
2020-07-08,Minnesota-1,other,0.005320705720370161,0.009274208523335076,0.014935220310448853
2020-07-08,Minnesota-1,rep,0.48316997091811986,0.51379911655211985,0.5534243552585951
2020-07-08,Minnesota-2,dem,0.5256532303664091,0.5639440363765279,0.5940442863945793
2020-07-08,Minnesota-2,other,0.004785573670820909,0.00894755746549697,0.014539605100835185
2020-07-08,Minnesota-2,rep,0.3951692686251485,0.4260066320062341,0.46546117624682826
2020-07-08,Minnesota-3,dem,0.49213312027144873,0.5327107810074901,0.56720967179511
2020-07-08,Minnesota-3,other,0.06457592502075386,0.06877338125191454,0.07447459087756188
2020-07-08,Minnesota-3,rep,0.3627289823074836,0.39807182047240885,0.439883785555843
2020-07-08,Minnesota-4,dem,0.5741574282002215,0.6259061489217348,0.6619210316495203
2020-07-08,Minnesota-4,other,0.1017913382113568,0.1057677338717472,0.11155887890031854
2020-07-08,Minnesota-4,rep,0.23123836673747256,0.2673494439402836,0.3194271996401973
2020-07-08,Minnesota-5,dem,0.6924289982064982,0.7348946674738803,0.7665022438135033
2020-07-08,Minnesota-5,other,0.06615022097225426,0.07026080273954305,0.07592224470576936
2020-07-08,Minnesota-5,rep,0.16158534271278013,0.19393220866818475,0.238691117835092
2020-07-08,Minnesota-6,dem,0.3426902875461267,0.3790090184401341,0.4108486374917478
2020-07-08,Minnesota-6,other,0.0043925722629231615,0.008595658451637178,0.014237933637385155
2020-07-08,Minnesota-6,rep,0.5794540726169675,0.6115368605775428,0.6497154314056435
2020-07-08,Minnesota-7,dem,0.5234475804593731,0.5602654119579816,0.5915986229463759
2020-07-08,Minnesota-7,other,0.0035471156898128635,0.007514196498949743,0.013227298004485188
2020-07-08,Minnesota-7,rep,0.3994392829572682,0.431171159194368,0.46983641403279763
2020-07-08,Minnesota-8,dem,0.38806553892734574,0.43446155019376337,0.46900162830270736
2020-07-08,Minnesota-8,other,0.040269829843761706,0.04424150027703738,0.050054182946766626
2020-07-08,Minnesota-8,rep,0.48531261254015745,0.520254170023291,0.5669944152043038
2020-07-08,Mississippi-1,dem,0.28181989517190165,0.32118066223356434,0.3564565998927076
2020-07-08,Mississippi-1,other,0.009434827413263203,0.01346723690029808,0.019245461162282703
2020-07-08,Mississippi-1,rep,0.6290979571619295,0.6649794207403756,0.7052057520469651
2020-07-08,Mississippi-2,dem,0.3273367850825898,0.3620367249843314,0.6996760294951532
2020-07-08,Mississippi-2,other,0.25957917356172117,0.26348656094735334,0.2692404859248782
2020-07-08,Mississippi-2,rep,0.03804270877150895,0.3723436157059188,0.4076557065116775
2020-07-08,Mississippi-3,dem,0.32163379124691355,0.358976358242564,0.39424511329168616
2020-07-08,Mississippi-3,other,0.011847391159786069,0.015797474108444842,0.021596371323778802
2020-07-08,Mississippi-3,rep,0.5889869427433404,0.6243613435541588,0.6629027955833748
2020-07-08,Mississippi-4,dem,0.26610483094108484,0.3038312886841615,0.33813069146314356
2020-07-08,Mississippi-4,other,0.012275172025961562,0.01628243716500627,0.022189258135192038
2020-07-08,Mississippi-4,rep,0.6442523393343107,0.6788949377191396,0.7173067668978323
2020-07-08,Missouri-1,dem,0.7751312734802857,0.81512453377236,0.8490373022343234
2020-07-08,Missouri-1,other,0.03184586951986079,0.035942512205438315,0.04151320945962072
2020-07-08,Missouri-1,rep,0.1144268727180365,0.14824895840638702,0.18959938742708038
2020-07-08,Missouri-2,dem,0.41520905772005506,0.4556716911556437,0.489134388120738
2020-07-08,Missouri-2,other,0.017470504695533875,0.021364796456980445,0.02707924490616302
2020-07-08,Missouri-2,rep,0.4881196448577199,0.5217521017986517,0.5638674964041308
2020-07-08,Missouri-3,dem,0.2878345258850632,0.32267644516872485,0.3567256416192547
2020-07-08,Missouri-3,other,0.02190336289157694,0.02600518631777457,0.03182975099887947
2020-07-08,Missouri-3,rep,0.6156050748325631,0.6503195212725196,0.6867911159049122
2020-07-08,Missouri-4,dem,0.28550841176115554,0.3249853377468147,0.3548807093961093
2020-07-08,Missouri-4,other,0.025316142773435295,0.0294800681851283,0.03511836698915703
2020-07-08,Missouri-4,rep,0.614362217727423,0.6445985028413008,0.6855096304892488
2020-07-08,Missouri-5,dem,0.6100545251055784,0.6476784131931026,0.6806414618555944
2020-07-08,Missouri-5,other,0.027648469442921854,0.03161252036186818,0.037375486813754466
2020-07-08,Missouri-5,rep,0.2866659921944113,0.3197561505342551,0.35858521819241745
2020-07-08,Missouri-6,dem,0.2676008914259067,0.31466143014963766,0.3466331470433346
2020-07-08,Missouri-6,other,0.026517386551707267,0.030687876690059485,0.036457577610896234
2020-07-08,Missouri-6,rep,0.6209781881550287,0.6537932497122605,0.7011235236554183
2020-07-08,Missouri-7,dem,0.25688782959639467,0.3007373562329444,0.3304534243732299
2020-07-08,Missouri-7,other,0.036364857480835906,0.04042946688221877,0.04604361002221637
2020-07-08,Missouri-7,rep,0.6274970561864528,0.657851403702381,0.7028727309969238
2020-07-08,Missouri-8,dem,0.21275741140316265,0.25126713175275894,0.2843779104259816
2020-07-08,Missouri-8,other,0.017393835547370312,0.021527386939282106,0.02703008213866342
2020-07-08,Missouri-8,rep,0.6923110522069739,0.7261199684978903,0.7663900840004586
2020-07-08,Montana-0,dem,0.4142709075635008,0.500998945552398,0.5329689589057819
2020-07-08,Montana-0,other,0.028929496140386868,0.033084680353465123,0.03896203603048287
2020-07-08,Montana-0,rep,0.43243015191813733,0.4644196103405863,0.5536959974040555
2020-07-08,Nebraska-1,dem,0.3348069065624188,0.3713775092440567,0.4045527282406724
2020-07-08,Nebraska-1,other,0.01884127095132988,0.02292401152608653,0.028573865318610395
2020-07-08,Nebraska-1,rep,0.5710392102789735,0.6051367571366546,0.641641758309718
2020-07-08,Nebraska-2,dem,0.4314871700885026,0.4599735012542822,0.4914642514917488
2020-07-08,Nebraska-2,other,0.01877591758173084,0.022933655223654204,0.028422779796042505
2020-07-08,Nebraska-2,rep,0.483236183569681,0.5165082026312691,0.5455294851937851
2020-07-08,Nebraska-3,dem,0.19366812545929413,0.22305690167113545,0.2562626149020704
2020-07-08,Nebraska-3,other,0.0189347236788364,0.022822165587858337,0.028701237283412367
2020-07-08,Nebraska-3,rep,0.7200005696359236,0.753208756610998,0.7833046156337845
2020-07-08,Nevada-1,dem,0.6485712507318325,0.6868199526836922,0.7197907743815372
2020-07-08,Nevada-1,other,0.029827650740015543,0.03404591188651379,0.03966625717740736
2020-07-08,Nevada-1,rep,0.24531820169356436,0.27849715013843235,0.31661088600326587
2020-07-08,Nevada-2,dem,0.361133951134023,0.39385541847572714,0.42874840900525135
2020-07-08,Nevada-2,other,0.01874621838036533,0.022676136551592174,0.02842393655283724
2020-07-08,Nevada-2,rep,0.5471842826186019,0.5828717542908108,0.6166561615980763
2020-07-08,Nevada-3,dem,0.5183775757030596,0.5584375400173669,0.5913537319710955
2020-07-08,Nevada-3,other,0.05097975868120158,0.055105335941461,0.06088871496512354
2020-07-08,Nevada-3,rep,0.3529035967812249,0.38548667101473855,0.4274791415558722
2020-07-08,Nevada-4,dem,0.5179458524368311,0.5572220425100571,0.5908771363021891
2020-07-08,Nevada-4,other,0.04225605996055115,0.04623678586268104,0.05202613599696977
2020-07-08,Nevada-4,rep,0.361128440872777,0.39533545294141115,0.43536282554501926
2020-07-08,New Hampshire-1,dem,0.5213136021183302,0.5710673227024464,0.6056541991674342
2020-07-08,New Hampshire-1,other,0.015923437931249042,0.020030913509004544,0.02576591159216132
2020-07-08,New Hampshire-1,rep,0.3730878990426187,0.4084194900935487,0.4569721270469413
2020-07-08,New Hampshire-2,dem,0.5480503590051341,0.5921951145523165,0.623867341062188
2020-07-08,New Hampshire-2,other,0.02351726108771073,0.027751155555406637,0.033423517018566155
2020-07-08,New Hampshire-2,rep,0.34721450578117746,0.3796993042407274,0.42509612701606786
2020-07-08,New Jersey-1,dem,0.6329967916501453,0.6722847898542565,0.7072948367992902
2020-07-08,New Jersey-1,other,0.024306511856465818,0.02832373784652209,0.03400302071188506
2020-07-08,New Jersey-1,rep,0.26189785241876284,0.29863112361528515,0.3387960598353614
2020-07-08,New Jersey-10,dem,0.8448065358550088,0.8814290701989469,0.9126468372165669
2020-07-08,New Jersey-10,other,0.024436048372565466,0.028403032319392008,0.03416639501267212
2020-07-08,New Jersey-10,rep,0.0577585859986017,0.0890418287595362,0.12724511965017127
2020-07-08,New Jersey-11,dem,0.5628723840386891,0.60021660432278,0.6345388126073348
2020-07-08,New Jersey-11,other,0.012993174680649465,0.017218517553359514,0.022899334527730273
2020-07-08,New Jersey-11,rep,0.3475991143555795,0.3813089816967866,0.4197812508580192
2020-07-08,New Jersey-12,dem,0.6620113775331997,0.6958266242460646,0.7298301339602734
2020-07-08,New Jersey-12,other,0.018919794647076906,0.022535248176033307,0.028584495294719424
2020-07-08,New Jersey-12,rep,0.24662862106658365,0.2806928936021834,0.3151964449643381
2020-07-08,New Jersey-2,dem,0.46440654965330386,0.5053984665807791,0.5371589055320545
2020-07-08,New Jersey-2,other,0.01989248975997195,0.023866911645128996,0.029471983235408682
2020-07-08,New Jersey-2,rep,0.43833957674376395,0.4696783832506026,0.5113399385647442
2020-07-08,New Jersey-3,dem,0.5028779491506473,0.5421766975707569,0.5791190399438404
2020-07-08,New Jersey-3,other,0.01448706466869174,0.018638747957240964,0.02416642502463788
2020-07-08,New Jersey-3,rep,0.40022277437847686,0.4384424924342813,0.4787418638123859
2020-07-08,New Jersey-4,dem,0.3657132719906342,0.41757585380971973,0.4498262763122871
2020-07-08,New Jersey-4,other,0.016776221493142035,0.02083356173360712,0.026666073566543963
2020-07-08,New Jersey-4,rep,0.5284853996263496,0.5602996925310384,0.6125709573514221
2020-07-08,New Jersey-5,dem,0.5426527842167127,0.5952714649875976,0.6296450882770186
2020-07-08,New Jersey-5,other,0.01495921540325258,0.01902236168736543,0.02480958899147399
2020-07-08,New Jersey-5,rep,0.3497451298132558,0.384440711117595,0.43716205089565763
2020-07-08,New Jersey-6,dem,0.6131343522505552,0.6508176314852425,0.6826468645833721
2020-07-08,New Jersey-6,other,0.018710895979993092,0.022604987042921854,0.02855150658313431
2020-07-08,New Jersey-6,rep,0.2938728471775363,0.32561999710452727,0.36368411273411827
2020-07-08,New Jersey-7,dem,0.5119086673767657,0.5537436548363166,0.5859336017447078
2020-07-08,New Jersey-7,other,0.016993351274494806,0.020900636910893333,0.026757382315919388
2020-07-08,New Jersey-7,rep,0.3913750139917177,0.42379642654334015,0.4666480955466694
2020-07-08,New Jersey-8,dem,0.7493281859813383,0.7960568861507176,0.8284063614237177
2020-07-08,New Jersey-8,other,0.03169559488386997,0.03578117566672773,0.04154968363104692
2020-07-08,New Jersey-8,rep,0.1339259357380016,0.16727224892379045,0.21474934718666125
2020-07-08,New Jersey-9,dem,0.6805181306162776,0.725400171904599,0.7585934056242674
2020-07-08,New Jersey-9,other,0.010789308382993867,0.014792230192270883,0.02077844828141039
2020-07-08,New Jersey-9,rep,0.22552683552721725,0.25926969643787345,0.305045608489185
2020-07-08,New Mexico-1,dem,0.582245500722363,0.6227378000820623,0.656272186046152
2020-07-08,New Mexico-1,other,0.04413793308451808,0.04825997756408551,0.053981265674674525
2020-07-08,New Mexico-1,rep,0.29446922250441576,0.32730719217626536,0.3685911374467743
2020-07-08,New Mexico-2,dem,0.49387230827248674,0.5334307554336815,0.5665408649798988
2020-07-08,New Mexico-2,other,0.01879155491682628,0.022829803248505753,0.028590061763552735
2020-07-08,New Mexico-2,rep,0.40923668801619784,0.4431479856143683,0.48125199738981156
2020-07-08,New Mexico-3,dem,0.5758157188129374,0.6581701287078336,0.6875368687441049
2020-07-08,New Mexico-3,other,0.05219421032875356,0.05644438315547595,0.062054653144094356
2020-07-08,New Mexico-3,rep,0.25487863121672916,0.2840492504932529,0.369296491894773
2020-07-08,New York-1,dem,0.41901004096508937,0.4589009259059728,0.49278176891273395
2020-07-08,New York-1,other,0.013032881868689743,0.017120670042334057,0.022954792182943235
2020-07-08,New York-1,rep,0.488900690215325,0.5231375340679343,0.5640277133561021
2020-07-08,New York-10,dem,0.7934749151400073,0.8327435823795492,0.8625040196450223
2020-07-08,New York-10,other,0.003960497301882526,0.008146659430132153,0.01379754248682117
2020-07-08,New York-10,rep,0.12790765174847582,0.15760178588852092,0.1995723006177856
2020-07-08,New York-11,dem,0.5194272025657704,0.5663238136274572,0.6018062783026503
2020-07-08,New York-11,other,0.007113110753303842,0.011301271688845704,0.016964673762369986
2020-07-08,New York-11,rep,0.386009309070973,0.4208896842121469,0.4693722647064155
2020-07-08,New York-12,dem,0.8326513681597586,0.8710165872503302,0.9021245878271935
2020-07-08,New York-12,other,0.017467731116102513,0.02138412221097946,0.027222042989870177
2020-07-08,New York-12,rep,0.0755296382704029,0.10654087345138813,0.14695995426230915
2020-07-08,New York-13,dem,0.9039415690273471,0.9430119264252987,0.9726366844010691
2020-07-08,New York-13,other,0.004904258754156599,0.008820625456096354,0.014637756454880812
2020-07-08,New York-13,rep,0.01724262062842311,0.04669599965060108,0.08673590928804427
2020-07-08,New York-14,dem,0.755382822822824,0.794465282454394,0.8271917179417906
2020-07-08,New York-14,other,0.07818899992141708,0.08211418691164318,0.08787144818134829
2020-07-08,New York-14,rep,0.08916895182582725,0.12182659780089374,0.16203244731423952
2020-07-08,New York-15,dem,0.8680193419546994,0.9512556105717875,0.977821733524171
2020-07-08,New York-15,other,0.00348369865823539,0.0074724418520101255,0.013316993711869991
2020-07-08,New York-15,rep,0.013386500864437063,0.03941787161358819,0.12544091759650552
2020-07-08,New York-16,dem,0.57618759766757,0.612598402906589,0.9505481862877084
2020-07-08,New York-16,other,0.009355387038379638,0.013335046554460439,0.019049374617773927
2020-07-08,New York-16,rep,0.037413349306739146,0.37245713901511474,0.4092245748436458
2020-07-08,New York-17,dem,0.47072508606268837,0.5058536763643361,0.7907825256575791
2020-07-08,New York-17,other,0.11390990608183402,0.11795547833760645,0.12365307811929081
2020-07-08,New York-17,rep,0.09277997394306677,0.3751433307946619,0.4099470938075674
2020-07-08,New York-18,dem,0.5450232060240909,0.5902648360837639,0.6255672948573948
2020-07-08,New York-18,other,0.0033212510131684914,0.007421680954614596,0.01301464912079944
2020-07-08,New York-18,rep,0.3655594727457351,0.4014084191518298,0.44827587085773923
2020-07-08,New York-19,dem,0.5140225803172555,0.5524463846381822,0.5837656970208255
2020-07-08,New York-19,other,0.025865648731145274,0.029994453081342187,0.03557613010760882
2020-07-08,New York-19,rep,0.38541182479923003,0.4167213596550911,0.4562119725535152
2020-07-08,New York-2,dem,0.42335313851629286,0.5055324816396765,0.5384895003052951
2020-07-08,New York-2,other,0.00306797362347222,0.007262026751132522,0.013082648896148763
2020-07-08,New York-2,rep,0.4535181196168669,0.4859573169943441,0.5713772925849628
2020-07-08,New York-20,dem,0.6547281154719348,0.6894436029824305,0.7219000125349126
2020-07-08,New York-20,other,0.0032852573106554985,0.0072801545722785965,0.01312208036741645
2020-07-08,New York-20,rep,0.2688407323560736,0.30246917753507657,0.337901870742195
2020-07-08,New York-21,dem,0.3611793157596274,0.41212421155827705,0.4437673877911498
2020-07-08,New York-21,other,0.01645584688990668,0.02050189895519733,0.026318419576432613
2020-07-08,New York-21,rep,0.5348942103076242,0.5660229512827311,0.6173832052758144
2020-07-08,New York-22,dem,0.50741027579857,0.5475676079812088,0.5821360790077008
2020-07-08,New York-22,other,0.0038241130976578996,0.0078736160068974,0.013789506361877372
2020-07-08,New York-22,rep,0.4086566236980935,0.4433571711495703,0.4844115694599163
2020-07-08,New York-23,dem,0.3985235300039041,0.4406434253693295,0.47573445958812827
2020-07-08,New York-23,other,0.003294985914504428,0.007522150116776399,0.013152535454947729
2020-07-08,New York-23,rep,0.5148740114762914,0.5508565215928933,0.5941474730787278
2020-07-08,New York-24,dem,0.42292378724249374,0.45826468662739545,0.49045659198126124
2020-07-08,New York-24,other,0.004127585121090594,0.008053364760929493,0.01368926597243728
2020-07-08,New York-24,rep,0.5004483876199304,0.5327084744913346,0.5694033984165247
2020-07-08,New York-25,dem,0.5753526979044833,0.6192076281416935,0.6529139658386118
2020-07-08,New York-25,other,0.003253269075826526,0.007407516009151294,0.013222827244250602
2020-07-08,New York-25,rep,0.33862515544702104,0.3717224343993406,0.417154812039433
2020-07-08,New York-26,dem,0.7138367901173539,0.7532295078353852,0.7915289308313872
2020-07-08,New York-26,other,0.0029684718099288855,0.00704551308834328,0.012961629668120592
2020-07-08,New York-26,rep,0.2007927200578173,0.2384358954269612,0.278645541420282
2020-07-08,New York-27,dem,0.43600468866495856,0.5223264745909284,0.5554176880471522
2020-07-08,New York-27,other,0.022400816499970496,0.026487530032436896,0.03222354483761828
2020-07-08,New York-27,rep,0.41730033839152597,0.44998477265825554,0.538331953572649
2020-07-08,New York-3,dem,0.5839781658851326,0.6189217866378817,0.6526577406299634
2020-07-08,New York-3,other,0.0032249426231179767,0.007262523214160654,0.013017837447723632
2020-07-08,New York-3,rep,0.3390288857149174,0.37232912558317377,0.40922669298614217
2020-07-08,New York-4,dem,0.6042683765457041,0.6414988628207958,0.6767804227322626
2020-07-08,New York-4,other,0.003486576802307362,0.007418101638130892,0.012913672141240206
2020-07-08,New York-4,rep,0.31487399413006617,0.3499321555968657,0.3882770860901621
2020-07-08,New York-5,dem,0.5781278421344371,0.6133657662129888,0.9546595552832756
2020-07-08,New York-5,other,0.008065107932227367,0.01238443228828523,0.017756058719655805
2020-07-08,New York-5,rep,0.034739333262199676,0.37275839741222794,0.4081575749624456
2020-07-08,New York-6,dem,0.49677672536644435,0.5324708842430338,0.871740237605061
2020-07-08,New York-6,other,0.08969236700102366,0.09360234818507729,0.09926702444487619
2020-07-08,New York-6,rep,0.03593266758800199,0.37228751526425335,0.4078096246454741
2020-07-08,New York-7,dem,0.5221358869798018,0.5581700470715231,0.9046250459770294
2020-07-08,New York-7,other,0.06426542254951828,0.0682415779563505,0.0740584888618152
2020-07-08,New York-7,rep,0.028843763087130235,0.37255697131619037,0.4079444672658259
2020-07-08,New York-8,dem,0.5299527879401734,0.5658920097522493,0.9050708569575603
2020-07-08,New York-8,other,0.05596766504859289,0.05984836376700159,0.0656431944541236
2020-07-08,New York-8,rep,0.03706856372272941,0.3733622901370848,0.4086869046069003
2020-07-08,New York-9,dem,0.8617941718774565,0.8969478038017992,0.9284035290296677
2020-07-08,New York-9,other,0.007667524983964869,0.011764992195583579,0.017394703880417094
2020-07-08,New York-9,rep,0.05933917278992232,0.09066543103515656,0.12697458701142392
2020-07-08,North Carolina-1,dem,0.6683117239658002,0.7064805749990046,0.7390164729216726
2020-07-08,North Carolina-1,other,0.018830142428347373,0.02288903171081208,0.028462143186607856
2020-07-08,North Carolina-1,rep,0.23657404447976674,0.2699618755841252,0.3069249128285224
2020-07-08,North Carolina-10,dem,0.3395612326975423,0.38071872046224775,0.41247675306444115
2020-07-08,North Carolina-10,other,0.018789780585411593,0.022698197786233526,0.028447232577526915
2020-07-08,North Carolina-10,rep,0.5631541156989519,0.5960174481067604,0.6379386131057487
2020-07-08,North Carolina-11,dem,0.3462508289594983,0.43375893755093686,0.4633333745094811
2020-07-08,North Carolina-11,other,0.021533801237691913,0.025565720488253424,0.03138646326218615
2020-07-08,North Carolina-11,rep,0.5097890330532546,0.5397158395178838,0.6274841911617662
2020-07-08,North Carolina-12,dem,0.7044095828572536,0.7371521791090441,0.7787412765525158
2020-07-08,North Carolina-12,other,0.01886075980136195,0.022769209085730102,0.028740401080992954
2020-07-08,North Carolina-12,rep,0.19651756479670218,0.23906258585944284,0.2729817570181552
2020-07-08,North Carolina-13,dem,0.3875631551422303,0.43914665083871496,0.47275868806962
2020-07-08,North Carolina-13,other,0.02943987134689369,0.03343107382304608,0.039249684014080966
2020-07-08,North Carolina-13,rep,0.4929207813307977,0.5267907113295597,0.5786954687880161
2020-07-08,North Carolina-2,dem,0.4161972242641434,0.4961395649555398,0.5289628830643338
2020-07-08,North Carolina-2,other,0.029408110818523785,0.03349086864821707,0.0390699166709048
2020-07-08,North Carolina-2,rep,0.43650329238496904,0.4692650517924018,0.5521338837295467
2020-07-08,North Carolina-3,dem,0.009348649520688099,0.04369240413701764,0.4756066844871825
2020-07-08,North Carolina-3,other,0.018635515343161276,0.02255978619749839,0.028391451980553952
2020-07-08,North Carolina-3,rep,0.5024375661231197,0.9323478399944816,0.9661213886368892
2020-07-08,North Carolina-4,dem,0.7046648827291648,0.7428716031283253,0.7767755165420411
2020-07-08,North Carolina-4,other,0.035610172642943846,0.03980248506288081,0.045528789897015476
2020-07-08,North Carolina-4,rep,0.18181963715770585,0.21597261781824845,0.2552072407213532
2020-07-08,North Carolina-5,dem,0.3613804304490819,0.4002646899178052,0.4332373254267774
2020-07-08,North Carolina-5,other,0.018766317437442375,0.0228192093893535,0.028592191217101843
2020-07-08,North Carolina-5,rep,0.5426247097272662,0.5765218420040108,0.6142871280927023
2020-07-08,North Carolina-6,dem,0.3838724222323519,0.45988317983162685,0.4920399009581884
2020-07-08,North Carolina-6,other,0.01877840102253584,0.0227677150312961,0.028493935387676885
2020-07-08,North Carolina-6,rep,0.4831528438395306,0.5159372985628938,0.5941901587027101
2020-07-08,North Carolina-7,dem,0.36906824678557787,0.413870294514726,0.448065405469823
2020-07-08,North Carolina-7,other,0.018052859392825995,0.02196781409120971,0.02773633768506331
2020-07-08,North Carolina-7,rep,0.5292051639698518,0.5633569470126532,0.6068823758033733
2020-07-08,North Carolina-8,dem,0.3844684770788623,0.41977350296390176,0.4523229646556331
2020-07-08,North Carolina-8,other,0.018855976009035026,0.02263842310876446,0.0287372179021406
2020-07-08,North Carolina-8,rep,0.5230412252611847,0.5569006121158884,0.5920477037585324
2020-07-08,North Carolina-9,dem,0.43054449494105373,0.4725399136317867,0.5027491560931537
2020-07-08,North Carolina-9,other,0.01935418108611034,0.023328242278310485,0.029174829940607005
2020-07-08,North Carolina-9,rep,0.47245569473455296,0.5034928710782619,0.5462565435846171
2020-07-08,North Dakota-0,dem,0.31156234374879777,0.3479700563324692,0.3800179055081179
2020-07-08,North Dakota-0,other,0.04135373632915567,0.04544413185847751,0.051223022880010544
2020-07-08,North Dakota-0,rep,0.5732376014658155,0.6056805271064639,0.6424077250363854
2020-07-08,Ohio-1,dem,0.4090438434871856,0.45089001604916434,0.48401258948653814
2020-07-08,Ohio-1,other,0.019058166987486736,0.023140181377564017,0.02902832335313038
2020-07-08,Ohio-1,rep,0.49139415505860085,0.5249403351249474,0.5678724022836811
2020-07-08,Ohio-10,dem,0.3725524228098228,0.41159625568294667,0.44988809912721295
2020-07-08,Ohio-10,other,0.020317024144478373,0.024411380047287046,0.030126948472710132
2020-07-08,Ohio-10,rep,0.523791000075303,0.5638690818621941,0.6037133366800127
2020-07-08,Ohio-11,dem,0.7919298401690706,0.8339836600354634,0.8680625526298132
2020-07-08,Ohio-11,other,0.0029582702568648036,0.006812422587877065,0.01281245898372152
2020-07-08,Ohio-11,rep,0.1226463107644173,0.157620098618777,0.2009929481957341
2020-07-08,Ohio-12,dem,0.4180066507859738,0.4557484679376663,0.49190556013393494
2020-07-08,Ohio-12,other,0.01544557227365415,0.01952993656040289,0.02527655566625938
2020-07-08,Ohio-12,rep,0.48834487400364557,0.5233697148091555,0.5629623191722113
2020-07-08,Ohio-13,dem,0.5945086552205886,0.6261248644305986,0.6614786919676958
2020-07-08,Ohio-13,other,0.018755433086278386,0.022943243556693416,0.028448296074956327
2020-07-08,Ohio-13,rep,0.3138169294216203,0.350302603574809,0.3821822549159777
2020-07-08,Ohio-14,dem,0.37962314719265494,0.4187578106611885,0.4537977469681659
2020-07-08,Ohio-14,other,0.018937099906065055,0.022681253565872944,0.02871680080690947
2020-07-08,Ohio-14,rep,0.5219788052739337,0.5580820973674226,0.5965651989246895
2020-07-08,Ohio-15,dem,0.3507304250405604,0.38516263864704253,0.4171367457611413
2020-07-08,Ohio-15,other,0.020760749786731612,0.024914237925315053,0.030482557160953588
2020-07-08,Ohio-15,rep,0.5568202103506557,0.589225144843069,0.6248592614372981
2020-07-08,Ohio-16,dem,0.36812141124946823,0.40646288779810025,0.44062828861936254
2020-07-08,Ohio-16,other,0.01883144394091555,0.022914827718079067,0.028616378697975103
2020-07-08,Ohio-16,rep,0.5354436313616469,0.5699920411389703,0.6085651584882926
2020-07-08,Ohio-2,dem,0.35095030717878367,0.39900888055429345,0.43203438800415006
2020-07-08,Ohio-2,other,0.014216064476415362,0.018368784082188894,0.024035632430967846
2020-07-08,Ohio-2,rep,0.5472075883148236,0.5812260427161134,0.6306034935775165
2020-07-08,Ohio-3,dem,0.7102444812084318,0.7543314790008987,0.7866229042437839
2020-07-08,Ohio-3,other,0.0032120163089161993,0.007215047666360552,0.012982745851420799
